"y","","","","","","","",""
0,1.83184330842957,0.209158536915065,-0.31206742860797,1.06249728857988,1.9467292806095,1.24946420556154,0.340311531380414,0.68153151362916
0,0.668649924098063,1.66286208769485,0.632477424801155,0.828469099934321,1.70672036002498,1.90356674096538,0.305847850621855,0.57655638378094
0,-2.05944199650885,3.79063045877771,3.49727695431299,0.86274206700574,0.757499539998853,2.39628172213541,1.64655028347434,0.632187024271091
1,0.929245502391789,1.38380243495604,2.04968282167323,2.02588749217744,3.50130716720197,0.920038131443379,0.889790462848024,3.44081589231938
0,1.16281043848289,0.222719975126998,0.354923627130338,-0.845413837926626,-0.511226123971004,2.14020125108063,0.250816509704206,-0.890074887049753
0,2.1504040769864,0.439793797768093,-0.884158271748886,1.76575968987004,0.431541330443187,0.520495479524733,2.26958943937751,1.84461194626545
0,1.88036199235708,-0.261795020575432,0.667223043702484,1.18361887885356,3.41106814765946,1.45756017149132,-0.461864135202976,1.4309404701474
1,0.770459881695538,2.42373629708907,0.269167700435215,1.42443000239059,1.75646320451283,-0.481232774951051,2.85763197000232,-0.0269418189925028
1,1.26476073076378,1.66286625226749,0.519607362772724,0.610568952070614,2.88293654610888,0.941211761309761,0.791129432874646,2.40285224159188
1,0.697404773003156,1.20620736681809,0.0446617738344817,1.08231886904137,-2.66570325393232,3.55659306027621,0.16304761044224,-1.66753751622399
1,1.89819853188555,0.71535713584134,1.01797274713616,0.593565051328804,2.24708683861348,0.507352303544816,-0.141618714221752,1.60994217687438
1,0.856415654810382,1.37990185847223,0.68808274138741,1.34499884615339,0.283140468814369,-0.0311840879145029,0.562545981359043,-0.119211042384562
0,4.28746508994882,-1.86772419519872,-2.15796906213648,1.74983538820204,0.785621608618441,2.92513190234196,0.783804296143025,-0.192785614370246
0,1.47882965285007,0.301490557237968,2.34958170037889,1.42300408408679,0.660865325246805,4.47143018697337,2.01094157500814,-0.494360351294245
0,2.31484171303583,-0.917656848193205,0.916024526754775,1.38457152408373,1.545499920691,-0.326189693541725,1.9916680933995,3.3482854277097
0,0.171268239011859,3.14609435032048,0.0469473097632818,1.05991185133974,-0.763736221434726,-1.74188552407425,0.508996615972053,3.27996410957386
0,0.612875439385613,2.51734246676855,1.491831901869,2.02084656507778,1.66187481995344,1.58208311089532,0.958270468230351,0.451427781283618
1,2.22952451327742,-0.164710685018078,1.30329823919431,0.859937029026993,3.3336689877863,-0.125911112568686,0.751646529620388,2.57454350128899
1,-0.245948876906499,1.88313324593782,-0.195323748400592,1.56375985253231,2.95034414862214,1.42566731837485,-1.35315570884836,2.77851799439353
1,1.31131113907,2.67512737477026,-0.469740417987016,1.36171571661147,0.297974832309759,-1.14696588019886,1.34015778965757,-0.493857390335513
0,-0.0362704860560994,1.50601039364801,-0.000328003135563248,-0.969379110437338,2.13707614409996,2.09917989127254,0.573163020984941,-1.22990960820613
1,1.62797104713822,0.978336279112866,0.585969694199583,-0.129390113062084,3.11206308078939,0.207039075156927,0.498036935591047,4.03874263640616
1,0.748952970846395,-0.415453226744927,1.04071080014858,-0.176228425436486,2.06351435959352,1.75354901039297,1.59558441277782,2.70072216904087
1,1.02107630181031,0.191547213025488,2.01919020654124,1.18096498276497,0.415153507788133,-0.313844109581316,1.71316472817271,0.0942397463273993
0,2.39257838071577,-0.112386565919079,-0.7287151022066,1.17725825700187,0.0397489830800295,-0.284069363546881,2.72305515068243,2.05615680013617
1,-0.321551078955545,0.660768119401426,2.12823270145665,1.59435787628845,-0.392458048099718,2.76172235966528,-0.901947389582781,0.802459605811768
0,0.341553517158448,1.26200473004941,1.41983704291518,0.87150589727463,0.40555991570475,0.151217838294267,0.179183474521866,0.868011836373689
1,1.00254142854365,-0.0192458409358267,2.41545909174598,1.83862955936903,1.33657254603715,1.94301232836533,-0.233569236527355,1.58394966351179
0,-0.951832511798778,3.70117416278703,1.49408788092108,1.00193102786605,2.97011171874575,4.58048901838608,-0.753241617895097,0.0902966442816453
1,0.449140638653658,0.305492920025172,0.82723010458242,1.09194856318552,0.444971332163164,0.852185717993086,4.01078262231091,-0.254343274564191
1,0.616734668892312,-0.33402343724831,0.0868734419087475,-0.00549371985532687,1.42318559566652,1.02196212206793,1.88642211280918,1.32690492602948
1,1.96441478044742,0.874598641712129,1.39295073423376,0.618249587543406,0.775153102577414,0.54745628298839,0.482017900789325,0.898873431683352
0,2.03236920057968,-0.656569437137708,0.611376601053141,0.946666051861428,2.84492006343352,-1.94898898550585,-0.556295545236011,1.31573949804876
1,0.848829220065446,0.738218355796978,1.08113351032164,0.996140310822273,-2.10200668747586,2.28992970536402,-0.888093532617138,-0.0620277990969784
0,-0.792203977417338,3.92533359343754,1.50152094012063,1.52184790533534,1.73912390516875,0.403925431217452,1.0867686285548,3.07366822979424
0,0.312954768421752,1.73246658971098,0.785112382649082,0.200760813059082,-0.188559211197661,1.56288916497321,1.22477941677132,1.0376293042316
1,0.757212032834611,1.4226017819641,1.47119173133764,1.51050450718847,1.62861809171433,1.03520747474145,0.726189709727558,1.60935721621509
0,-0.527783112998032,2.72118465680887,2.03828165418097,0.672518078656626,4.50059292040702,1.87112682497308,-1.43660641384547,1.64851173767807
1,0.900286165991033,0.2430647974957,2.31834851682037,0.98079807701481,2.18802404125217,1.08437105198178,-1.02788950719537,1.44333174246502
0,0.809289512452874,0.0501490634245318,2.25065515616929,0.274706658394446,1.68081145612948,0.808214718368099,2.01838215914662,0.461122618750792
1,1.96033500185533,-0.605765968818927,2.88593580938223,-1.05216114035707,-0.450441063973027,2.3768051003301,3.41833299221886,-0.435617919170154
0,1.22745842504611,0.703828964176052,1.57592719020501,2.43336557097908,-0.60503367535403,2.83593503672232,1.33382614595654,0.965424632648999
0,2.46760696178121,-0.0527222539644445,-1.24699619934961,0.305232836561323,2.03099999082059,3.57218772507309,1.11063048802539,-2.53735160824614
0,0.992232555760829,2.24985319796617,1.1170923377391,0.724766761122387,2.40893990402365,-0.393487165909053,-0.00759519308794976,2.42808432477126
1,-0.0493220540823489,1.88297259519969,2.10945852794815,2.98796690757627,-0.140640650684981,0.509142408953804,-0.00444158935487393,-0.0590745436703126
0,0.0251132530157036,2.1107502699123,1.51110766216868,0.981413561623864,3.16269024644458,0.40138685740701,-0.0557021977912727,2.19103970359846
0,3.87812550777209,-1.73867536945975,-1.59945779917142,0.475215046361306,2.34947266289746,2.00684640491561,-0.316374509219265,-0.34376329858411
1,-0.62026091246629,0.26499312591179,1.36848208528431,0.991093474792667,0.496938089709566,0.849168167935973,-1.56164346219895,1.56712609114646
1,1.74904398584089,1.05912273627296,2.4316575607879,1.53480783335575,-1.21052360127395,3.92021011972554,0.895198533963522,1.15968778596355
0,3.04310728281345,-1.16981769004756,1.76390111058065,2.36737092507857,3.45552661006656,3.18850738027161,1.25047327078083,0.263746558104088
1,0.6344007769583,1.24164165044377,2.59625237655291,2.11061504198061,1.94988509554698,2.93538432657169,0.395373973827397,3.27016846469057
1,0.349263152168567,2.1187287072255,-0.066178727979036,1.10327955659865,2.13182258738282,0.837405883447856,1.38088674430827,1.82125650029652
0,1.44867821176593,-0.0860513050394633,1.91921566480444,0.937406784082142,2.51857719127525,3.56445227496065,2.44101508451493,2.60344816855107
1,-0.697859850461257,1.28172124485519,2.19616581808576,2.62659882974758,1.23872339464392,1.09045348817907,0.451890927607609,0.808483183298583
1,1.77233312570102,0.994568225377977,-0.517529542551062,0.0579947564060912,1.71842725197199,0.669924227682225,0.918385660655541,1.45179987167641
1,1.16283112718339,0.230422412436792,1.40707557509989,0.535477691285093,1.1588341028581,-0.234763873590467,0.809436055588444,0.0665364040834411
1,1.71400093721227,-0.818059435179448,0.601168717957205,-0.909606624336348,0.59769486176336,2.63119744160845,0.807546169100555,1.51318012463125
1,1.04640107245124,2.52377311608393,0.821542398127918,2.01946387796533,1.16790216736132,2.21720792324362,0.385556480121675,1.45171478114296
1,1.67765066474155,1.19435273439278,2.30353642508699,2.15577433402768,0.345147037588844,1.00895792917398,1.03473389694097,-0.272200372158669
1,-0.312820065384738,2.70068971983669,-0.733765798491393,1.51548992881615,-0.166804088004916,3.54502891017992,1.33938612971337,1.85693987318383
1,0.912385914158746,1.22797989744113,-1.17240852868832,0.682068228254786,1.74543113429901,1.33153520391662,1.54625962111556,1.89170056526992
0,3.76296635834497,-0.910754753740104,-0.550338429209685,2.34125638093564,0.518955668409145,2.05005051559379,1.68941241159075,0.403368593746122
1,1.4678440448643,-0.0664526214634213,2.27729602343364,1.34024600265143,-0.435082668288131,2.75105454893475,-0.16310139836114,1.99184689208984
1,1.78692731082482,1.01166286321783,0.920852773707393,1.30761895245912,0.603140788205562,1.63138022221474,-0.557883712135795,2.45260666998577
0,2.78136573959826,-0.766738952012266,1.25697924350444,2.06278796934235,0.916817957533247,1.7716274659635,1.01952137759144,-0.00728666797706012
0,-0.237869740136149,2.11139217114383,1.59853657520481,0.0854521822410884,2.87158705144328,0.331210706615195,-0.908954708366867,1.89140183642098
0,1.1795945289488,1.67482185417518,0.257087944972116,1.79784902926592,0.432985113604887,1.18517816179116,2.17376652950853,1.34391670932344
1,1.74920013609249,1.15198061775442,0.399342801240381,0.602012422928687,0.333630911086955,1.03534181679726,0.920962027920769,0.319503625973171
0,0.738983888813372,1.23313458572257,-0.439088507043582,-0.157098651991029,1.08006996860576,-0.431755437961672,1.76244644142279,1.91195586877204
1,1.10804394905014,2.78797925089313,-0.501315174084694,2.27658604569342,-0.723456012601146,0.807875642155254,2.11381923112298,-1.09122659618276
0,0.122808822573896,1.5885412310436,4.15400828713976,2.76437655847214,1.43370626671945,2.46684075516373,1.04313186412622,1.64963279619822
1,0.0802133999470781,2.51610836313181,0.448057503957881,2.514925798499,1.71180500911777,0.727881365278746,1.76941520593164,0.959795713795168
0,0.423181014444179,2.96423868671111,1.00168331108377,2.88924375429824,1.14209570194019,-1.33930747353227,0.965402656931359,2.86183404529316
1,-0.0259518014131819,1.55493516211999,0.711010226193953,0.82671719767622,1.23076075125284,-0.783494242384098,-0.440495922963113,0.461137650641304
0,-0.297107230245138,1.29561016676817,2.12085413790413,-0.538665643802815,1.55213112761756,0.68383782871534,0.439328943667668,0.264875473542136
0,-0.183353668783929,1.78419867301016,1.99076593605079,0.715931744840379,2.36139275022791,2.29072063514648,0.289626546877304,1.24981536905438
0,0.838159419864801,1.07673370251635,0.271665686091444,0.205471150083845,1.10627145519756,1.8397046125331,-0.055606530314349,3.21710207884163
0,3.96087436476925,-0.694411866062306,-0.918771323624277,2.89118415708897,2.81403472503321,0.151204567517671,-0.487991601972165,0.64828741651028
1,2.73067703935966,1.46418229795325,-0.66484952902621,-0.151154945782707,2.14791655716995,0.158956864636825,0.0662384820130293,1.81737430802687
0,1.61997602676939,0.515157041971951,-0.15397262599396,1.11240869413177,-2.54364055210745,0.15920249012365,1.81034050827703,0.748241854997963
1,-0.23283558223514,1.09203676343773,0.339300405986796,1.08834442491414,0.311399374835987,-0.5163924938588,-0.608184222968726,-0.156816239399534
1,0.853063272220219,3.57838401924642,0.0106953579393632,2.3283490325255,0.625086183093566,4.74962238811572,-0.107215270218793,2.26433866187469
0,0.798022575087369,1.14292147133057,0.00467647091289214,-0.324442780703326,2.5359102693267,1.36415963558137,-1.03943341851598,2.97391173390806
0,0.950615295171654,1.63684985862897,3.10645569702144,2.27114416289475,2.11263016047654,3.51064124126724,0.329094058097649,1.15039741746385
1,0.58350029082086,-0.354834481727623,2.82816468446308,0.777978400600673,2.75085566874894,2.97227603805367,-0.0292835288298121,2.74556936089576
0,1.85791792110586,-0.0370269900421243,0.734413566602674,0.969412221688323,1.16228601058933,-2.13076621576679,0.445385749159462,0.587600635565458
1,1.35495407500077,-1.67376997029533,1.5153420083614,-0.329573574180658,2.54219384253651,0.99848093110985,1.29189313866271,2.23273298770059
0,2.58054913251079,-0.0980225711953626,-0.813194771003232,1.96330459829726,1.53688827429409,-0.0164949249330553,-0.282260570535583,0.919620061525319
0,0.127337160047305,0.51751286481489,1.96423830721022,-0.045991113162182,-0.704383635223516,4.77077408537616,1.8849569079199,2.61603913938034
0,0.769998735256265,0.383021760066032,-0.527641823012903,-1.28154224837542,1.83454014149114,1.17741921882096,1.99688081439286,-0.0234248753689721
1,0.771518800594847,0.846172976800986,1.77858640947467,0.602711579662633,2.56655566599482,-0.832713188569453,0.710273407660218,0.748000111368106
0,1.69913869303524,0.387961641813577,0.710455165167047,1.37584465439989,-0.309029599641071,-1.12683084210866,0.656704884184731,-0.259464706545358
0,1.54528790381393,0.321256430874323,1.80889471544505,1.1695699617103,-0.547577385542408,2.2929934835333,0.514068789207902,2.09275535836092
1,0.131523365713774,-0.220943245925312,1.77411656790414,0.501026893863671,1.96175180849083,0.0366815777592491,1.06119850985307,0.904603791834343
0,3.46572932308048,-0.498863176324518,1.22802624950535,3.52331508651795,1.15664030581723,-0.342500913206741,-0.16185046994588,1.83634470004614
1,2.34051724570493,-0.217163627548295,2.5093257585597,1.13744875258523,2.3504844700543,0.342407943043333,-0.415678389656684,1.24321509285906
0,1.19558273945909,2.63390577437415,1.63074443984258,3.69450549770475,2.36422372729025,2.00833095578025,-0.43335280758815,1.11482969324335
0,1.69831071282793,0.8767204908314,0.412413700523552,1.98284465713404,0.879927695678689,-1.04208822606417,-0.160987399980368,0.586258149759738
0,2.26874949779644,1.04420720229211,1.67036774160624,3.86125149252789,2.62480041763629,0.82050277382334,0.748950248189016,1.19903422239473
1,2.53290175833475,0.978323999243098,-0.508075592890914,0.263940121315624,0.661261571152556,0.578720493711891,3.14511133585399,-0.475093697400202
0,1.52893096873225,-0.0486237677152075,1.35514591356761,0.939118551423243,0.0268175529830883,4.00160689208205,0.727322640286266,2.08977408873535
1,1.02075312553912,-0.118575036903192,1.7862393857093,0.792578224064085,1.03986236069144,0.459634563095709,0.832096911288545,-0.274858631846509
1,0.787370068421464,0.0709611078301136,1.23598569485573,0.465055412531321,4.27494487770584,-2.40241495487969,0.573181872356965,1.44241910189351
1,2.12792504435444,-1.22082567066902,1.57375010019022,-0.832414274016339,0.113563982826789,0.402775381901851,-0.0668661918298614,-0.470688936964649
1,0.252270076467499,1.93408782544599,1.82446817588954,1.75371765382898,2.10063057995653,-0.342956829129007,0.979644920026748,0.375449060141485
0,2.61626723205678,-0.0237378003560225,-0.199089110502725,2.63092728741504,3.6262161267703,-0.816518032878772,-1.13348580632999,2.97053774656751
0,1.84092437068602,-0.970174843615115,1.38730276276791,0.495639504741561,2.09204419140456,-0.0519500860325914,0.576845975105681,0.759473026223993
1,-0.0789131399666654,-0.510140392306812,3.23314606685224,0.858205052460998,0.276831182245872,2.68689760917501,1.71021385703664,0.521545611752097
1,-0.0439396689180802,-0.118939171802336,0.913258664558277,0.959135789907758,-0.327334360353231,0.975842394836609,0.686171251714121,-0.827554838284068
1,1.19586801819925,1.43794435517051,0.729260200919518,1.18620909804945,-0.456418291187677,3.46963794950044,0.841611048177357,0.741024080599846
0,2.01103051544448,0.367073047627006,0.878174925192888,1.98606419199926,-0.181175623829608,2.90360980592111,2.17495087512522,1.0758412062303
1,1.96787440246213,1.39590976332367,-0.728409232119457,-0.833923234653298,0.533716329853471,0.106249360097768,1.53696303351081,-0.443105449998673
1,1.7414689479698,1.10144887039874,1.29111306319416,1.23863604559029,2.53055091368066,-1.52062671443488,1.28723056532474,0.246126546829856
0,3.70938002407217,-1.56079981071895,1.15436218557127,1.89427678216037,1.53927304175631,-0.00787576717010263,0.37989040675469,1.71264821439903
1,1.57959977172099,-1.24520617296519,1.12915077496146,-0.499337183902962,0.884946605934063,0.58571527736503,-0.748185488333333,1.33003675359781
1,-1.10152626456245,-0.559453617579119,2.3692426163547,1.33865759314904,-0.495286774255471,1.94423266409554,0.464868028909767,-0.104656225147563
1,1.21467975403837,0.52155854608244,0.854229020745934,0.573408209028412,0.458391934265529,0.86493300124831,0.929098691175223,1.28364720108891
1,1.70602065543239,-0.670999975580056,2.4940156067311,0.47371129790325,1.20004917011961,1.14622777386085,-1.49037273230731,1.76749457452013
1,1.74326835738217,0.921014155611364,1.19139482003262,1.11362841141677,0.731188527206671,-0.935454630251821,0.750810993781351,0.0956920302684773
0,0.74634286265532,1.06844159572971,0.377565002509963,-0.880343493524733,-0.0320231610331472,-0.300092874798119,0.366217913427123,-1.56234317351932
0,-0.81227482754298,3.78904473423687,2.11757000839979,1.41813663641578,4.54321764742104,4.41664174980828,-1.47264350517928,1.05900130778888
0,0.453892619613786,2.78370245497003,-0.487327406103129,1.19514259087704,2.37416824171028,-0.303903348529057,0.336011966267786,0.807356727309321
1,0.855609644148202,-0.195361604676103,1.13968812910633,0.137522887128383,1.081255390444,2.21481423967481,0.649830492761301,1.29384399106211
1,0.723791232071308,0.641055895619132,-0.0901273515598571,0.0141629584504633,0.528515208623876,0.333392084063199,2.31708074198593,-0.217754358016645
1,1.79904801771017,0.345176747763929,-0.49349121724088,-1.8273519979925,0.731607411914467,1.85310136711208,2.27348480827855,0.705691462687765
1,-0.497755792985043,-0.476436875331723,1.71578597204873,-0.549538731033662,0.501210777798694,-0.0464660801892014,0.727828881709282,0.0884049579319316
0,0.261250469092118,2.79671923124676,0.98663771506258,2.27568299013228,0.57816450066224,-1.72021944178603,-0.43313614991071,0.810368804472943
0,-1.54957468608255,2.67966476443774,2.28380283059771,-0.237450551721729,-0.931447358286325,-1.6869933414247,1.82268500217132,1.92740061572106
1,0.289264712435395,1.18083740023116,3.26880130152492,2.33307702446155,-1.72171291372658,1.30020746298964,1.40188423830888,-1.60328064783498
0,-0.253792583524725,2.27797352212014,2.02646922987414,0.635147203941185,0.787940185177884,3.75310272900777,0.825296902041354,0.145300052706329
1,-0.137863477305045,0.804470229689394,-0.311682552270038,0.693823314505877,1.80523265650918,0.0917840261454311,0.999099499552263,1.14560783091995
0,2.75808519742741,0.00605229348986835,1.15005872742343,3.09816573106648,0.404746829123981,2.06150341255147,2.66806517948618,1.49592113707741
1,0.0180744391281572,0.680847781534717,1.82125360798138,1.59996082428947,1.09195854509227,1.84936054075843,0.92054241044314,1.29016362714423
0,4.25613555220964,-0.402963558780584,0.727307184300933,4.44544543160663,1.73991799727697,1.64447916974513,1.32569892044034,2.44556634809217
1,-0.67111408640066,0.0308119599693195,1.614390913395,1.31666402839871,2.32135746663699,-0.133111861805868,-0.574749566289584,1.51341696333806
1,0.252092588687096,2.06815518394172,0.40781415549274,2.38653134936278,1.08170963729835,1.7202119554583,0.592576802457176,2.33797139003013
1,1.06800263890352,2.12146088487366,-0.123214641866133,1.65566314499473,1.23960337934166,-1.84375667248677,1.16989817757146,-0.649146930016375
1,0.628875747576592,1.52317135276962,-0.0543964511629518,0.346194414080743,1.27429185693306,2.4000911026097,0.176218517946665,2.05322064781862
0,-0.497606198186031,1.89438390637558,1.3610297237567,-1.00989338014283,2.63546344423566,1.71884063079028,-0.131148207920179,0.980636723151313
0,1.37826596544591,0.512787964509415,-0.545629337957313,0.253680053857256,3.21550741404562,2.90149875475486,-0.754117807040371,-0.309267649050166
0,1.16522100324739,0.431101689623792,-1.14135533434212,-1.33141620660082,2.66566338802422,2.18911462225368,0.123980719201267,1.49188787897511
1,1.11375001358315,0.314802007210104,2.12995590643381,0.860055312118583,1.50819368789507,-0.491959057904011,1.94470218265014,1.18378869814306
1,1.1450054895646,1.15698566790356,1.75384807679797,0.864136205381202,2.06192492570302,1.76212486668786,2.10213829341713,1.96896902901748
0,2.60963205084846,-0.944004340697108,1.25778314443665,1.5217651156444,-0.673814733846938,2.64222526960441,3.61448197065484,1.94301361770206
1,0.251724458351711,0.617226193183415,1.00687279493389,1.04413565973639,2.54395372220874,0.423654913260222,2.59502917797964,1.17589815213708
1,2.73541707115325,0.0849984419089087,-0.749863204502677,-1.30237961800159,3.60901645243029,-0.153499809967991,1.55246227886775,1.65338758002357
0,2.81776827718481,0.172943340279771,-0.0419747722541639,2.92173560709358,1.08302122245193,2.34236469976344,0.952785810878171,1.05709879265835
0,1.56022292304643,-0.781500606889996,1.05876672677263,-0.347101404351992,1.86851357404238,2.65401534396368,0.557332210424074,-0.543896493786662
0,3.1820991057875,-1.48607718006269,0.18547334782368,1.7463351578195,2.28930544154337,0.0551813492528522,0.829876482454868,1.36720413070057
1,0.872963774168537,2.3578642830903,3.34966521884835,4.22325614685041,3.16464026151879,1.78715007258874,0.977708606213017,2.73197960306478
0,-0.735578173623015,2.76218320933074,1.64468863834064,0.231781373847973,0.255472086281715,1.01851627712299,-0.744548686714343,-0.793891790837538
0,0.126466025341908,2.48755730650065,0.115813955802242,-0.0178210641917831,0.661609060337589,0.315915506493048,1.54933931745518,0.757748907912526
0,0.633522408601372,-0.00943417947528591,0.9691570842671,-1.11054850087517,1.67399514727314,2.80936239971409,0.544397139618823,-0.0502890200941499
1,-0.0629867871240459,3.55240781692575,0.013920651651683,2.62436934449115,-1.1773138836604,1.17758973892544,1.72172138048311,0.180718758837016
1,0.956172886020251,1.0744793719494,1.42849176055644,1.6791926851283,-0.063985273474606,0.0627171774788284,0.365228993006275,-0.221232283105729
1,0.0421523700619448,1.12432374305843,0.368890008253554,0.848881136312374,2.72333308591477,-0.488522825070123,2.40837732505137,0.976467933041567
1,0.71191346442742,0.107480041838381,0.967694088543794,0.508511448138229,0.0513090510866245,1.00743848680923,0.713502636993998,0.470751528341053
1,3.23763767943277,0.313895749071874,2.61320342364734,1.859671288749,2.29525835777298,3.24463638931207,1.14672766869615,3.45391828489553
0,3.3145440409086,-1.05016234536273,1.7267325334927,2.41161236614315,-0.596141270611475,-0.592059380400231,1.07394869436753,1.53585401686268
0,1.20666785239074,0.0807211297135814,2.10894370399101,0.805124628711606,2.22942609688024,0.0177809308743226,0.195479870550094,0.538697499443069
0,1.65176724752165,1.67187667990688,-0.156540202972425,2.35981926444728,0.0231584722788141,-0.267290820556025,2.72504000216981,1.54159831706871
1,0.321880714278605,0.772640316641774,1.14447827258361,1.28022013552257,-0.634313033622294,4.66587631331575,0.633351838624779,2.62324076265209
1,-0.849937483085987,1.46718479210119,0.24490171906682,0.658349756818167,-0.490493076399121,2.47856008834647,-0.175452922636468,0.812736913552115
1,-0.0962012471235594,0.76811901069747,1.0207176556999,1.40970331507817,-1.14068447562425,1.92910459862273,2.36148455552554,-0.370767728115545
0,0.0075662514429039,1.80194626563035,0.599858835243018,-0.362863048986881,-0.23904795563305,0.187964144815792,1.88170366642209,-1.05365841620379
1,0.87596051696744,0.830120484204139,0.382129321313378,0.420317810830324,0.638927945790538,1.01649171002229,0.606176472487773,0.324940248126307
1,1.93702066218166,-0.095582527870284,1.95684874720674,0.65725457953533,0.905484816076781,0.700626871798401,3.10303101508242,-0.365015335336283
1,3.91349084459546,1.59924719564882,1.00710195662096,0.743827468121937,0.700507546169964,2.19781172503222,0.830100642737463,1.97984661668297
